ps_partkey	value
275004	8734229.28
1104834	8734136.85
212577	8734101.96
155228	8734042.28
966716	8734026.87
980599	8733920.70
1983473	8733383.22
786276	8732947.33
1584867	8732920.41
1505679	8732855.04
938187	8732843.16
709641	8732707.50
1671869	8732576.96
788	8732432.56
1090130	8732362.60
1009464	8732308.14
919144	8732067.12
970231	8731944.19
641063	8731926.42
372988	8731842.48
1841726	8731774.08
127548	8731764.93
1297921	8731616.25
873294	8731543.31
1590812	8731104.26
1779755	8731026.20
584742	8731013.76
1699509	8730922.68
902283	8730861.40
458018	8730763.12
515647	8730563.60
1249232	8730242.46
1751687	8729376.00
1814393	8729048.72
1301378	8729031.67
1872490	8728915.20
86879	8728862.40
1587942	8728823.44
1237844	8728538.00
942678	8727909.28
1564140	8727853.98
873273	8727581.92
861419	8727288.57
480985	8727269.44
640708	8726706.12
980570	8726391.83
506920	8726155.70
210728	8726086.45
438806	8726064.55
1526888	8726002.76
1959247	8725461.96
1649970	8725146.39
1269231	8725000.34
782682	8724945.25
1568519	8724124.95
1943978	8724122.11
953527	8724109.30
460939	8724103.05
1971579	8724072.96
514347	8723980.20
1216464	8723920.92
792994	8723890.11
1015905	8723471.04
1167566	8723366.68
1337243	8722106.36
1508901	8721740.42
1814930	8721483.12
416640	8721335.37
668089	8720939.77
669442	8720849.54
978457	8720745.42
549489	8720623.38
850749	8720444.18
1968815	8720433.27
1734935	8720175.38
116531	8720103.37
1725197	8719792.90
1409086	8719596.57
264686	8719534.41
1505981	8719512.52
16167	8719511.36
1604030	8719501.30
733448	8719296.75
181941	8719192.14
1405888	8718804.30
1884476	8718537.30
533421	8718125.24
880856	8717844.60
1242236	8717476.25
1128874	8717417.50
747375	8717237.01
1425072	8716716.19
973618	8716708.99
1560381	8716059.00
972626	8715954.06
572979	8715280.30
201635	8715221.28
619168	8714951.58
1269592	8714888.16
1213441	8714688.56
1831986	8714647.50
1801270	8714389.06
1717098	8714254.98
1584943	8713342.05
1695102	8713075.14
848666	8713028.52
1345341	8712747.68
1214597	8712542.33
798515	8712345.36
89898	8712030.19
1354710	8711976.98
518530	8711826.39
592507	8711764.07
578954	8711745.20
1791403	8711579.78
456915	8711460.34
484931	8711200.85
1308756	8711029.62
667451	8711026.36
1297152	8710830.45
1163806	8710652.16
1616501	8710517.10
1858131	8710481.70
540853	8710174.48
638872	8710105.80
732173	8709901.26
722634	8709623.76
1450556	8708742.84
732989	8708205.80
1223684	8708186.80
776480	8707962.06
1956814	8707833.18
1640663	8707637.70
1352416	8707569.66
278854	8707412.64
177905	8706587.04
1602928	8706273.45
1345137	8705306.88
1142720	8705304.54
1772739	8705152.00
1491447	8705108.97
1141266	8704752.81
1276673	8704693.20
1054874	8704686.90
139849	8704516.50
1048144	8704342.64
936701	8704268.16
224665	8704230.48
1081910	8703509.67
1367825	8703466.00
194166	8703066.84
571072	8702572.56
1596095	8702509.57
468425	8702319.62
1173207	8702227.80
1964852	8702191.68
1023051	8702170.44
1388072	8702108.63
353447	8702100.68
712329	8702063.04
465021	8701905.60
921311	8701671.16
1769676	8701598.72
1242349	8701191.94
903513	8701182.05
1737530	8700646.68
1406557	8700535.52
327589	8699979.54
1500294	8699195.34
592537	8699028.52
184178	8698986.40
749080	8698659.88
557414	8698563.25
1560410	8698186.20
589633	8697809.52
1984421	8697803.58
1667394	8697715.78
300129	8697495.10
1435698	8697370.85
1405777	8696922.40
1426620	8696813.94
67934	8696586.30
1019613	8696556.93
1893279	8696524.72
68840	8696442.55
1178203	8696150.96
257664	8696021.28
594013	8695251.52
437170	8695129.10
130576	8695062.40
1793419	8694759.92
856830	8694604.10
854159	8694449.28
367702	8694311.98
1060610	8693912.76
1505142	8693793.48
1940921	8693587.12
1714826	8693320.08
244376	8693096.58
1396505	8692834.02
205579	8692817.74
1209590	8692646.32
19604	8692636.16
1566410	8692570.80
219079	8692562.75
1590355	8691818.10
696334	8691801.16
1414825	8691715.72
1687198	8691630.75
88833	8691568.97
621690	8691364.18
871593	8690690.67
671423	8690390.77
1563885	8690369.45
893340	8690246.58
1986931	8690244.28
1104184	8689623.19
277838	8689312.48
843375	8688659.28
37670	8687985.31
224907	8687890.92
1575379	8687643.12
121222	8687431.30
771161	8687311.92
1024431	8687287.25
1804932	8687259.45
1053592	8687081.20
210993	8686984.84
1662575	8686624.56
370500	8686041.12
886993	8685799.12
1819621	8685399.00
226714	8685024.56
1623806	8684577.70
1077046	8684559.00
106990	8684529.22
385799	8684257.47
563284	8684032.48
14974	8683821.25
594243	8683808.16
417177	8683778.61
1931681	8683604.91
667606	8683139.08
784299	8683050.80
915525	8683031.30
145177	8682943.38
701146	8682790.00
196686	8682783.57
995787	8682712.32
1579475	8682707.34
1901299	8681982.03
1916461	8681886.30
1758763	8681640.66
1483134	8681480.00
1608157	8681325.60
1823819	8681152.48
1338620	8681077.34
439856	8680810.34
98627	8680418.46
1790064	8680349.05
1381941	8680227.55
1876958	8679807.90
1137767	8679582.00
1164869	8678949.12
23289	8678898.95
1312942	8678743.87
1418810	8678593.37
378025	8678544.84
1255556	8678500.36
487202	8678404.80
1100231	8678397.00
1130195	8678175.48
1876509	8677899.36
865202	8677453.40
1519559	8677265.84
432082	8677169.70
128710	8677080.24
1183601	8676831.18
880453	8676372.50
611539	8676307.15
25688	8675929.84
570849	8675897.95
451662	8675812.08
523204	8675753.84
1088081	8675518.60
316218	8675163.80
284505	8675000.88
1093990	8674898.96
1216586	8674861.99
563826	8674541.20
1037951	8674438.80
1672952	8674379.83
911113	8674226.00
474046	8674055.06
108454	8673990.60
617563	8673922.62
646391	8673850.38
588507	8673834.44
907534	8673801.55
829370	8673286.37
1929874	8672922.45
1385525	8672405.40
1232192	8672369.64
1428638	8672264.53
846385	8672004.98
1472639	8671895.36
691546	8671743.02
1395320	8671599.68
754019	8671490.94
578862	8670948.96
235061	8670716.32
362506	8670571.35
1956249	8670440.88
1825687	8670353.67
807833	8670119.40
244531	8669932.50
890720	8669564.90
817128	8669002.05
1831224	8668835.28
1233304	8668707.97
414318	8668634.38
167483	8668542.90
389988	8668494.45
1983243	8668433.72
240999	8668118.36
496519	8667942.70
545714	8667664.60
1160800	8667466.61
10564	8667098.22
1255102	8667021.29
417086	8666845.12
733447	8666736.46
1645650	8666723.91
1245869	8666426.08
1942785	8666340.41
1987132	8666246.76
1795298	8666103.06
941326	8665814.72
1504704	8665667.33
888821	8665524.55
1910130	8665268.80
1478025	8664872.04
1493006	8664801.98
157839	8664635.21
61498	8664578.02
1819230	8664572.85
201755	8664443.70
254764	8663087.46
373942	8663045.37
57692	8662980.48
1948103	8662915.08
391160	8662634.75
309474	8662619.36
463522	8662431.58
1789637	8662334.46
1203394	8662301.01
262715	8662221.05
1316460	8662076.14
1260516	8661898.86
884483	8661661.96
642577	8661313.21
716990	8661238.96
411124	8661177.98
1732827	8661044.80
1891967	8660577.42
832571	8660537.83
1838018	8660531.00
1651817	8660325.52
954239	8659817.07
1000952	8659619.43
308832	8659568.54
609286	8659562.40
1889357	8659288.40
1312217	8659240.80
485791	8658831.36
1433361	8658205.65
1985273	8658042.36
485613	8657647.83
136834	8657594.14
103813	8657564.76
438396	8657404.80
1384909	8657233.92
1965741	8657008.29
1507707	8656968.26
1506275	8656747.32
1362581	8656614.40
1587883	8656431.92
1676073	8656414.34
756844	8656173.96
1569242	8656072.53
1827105	8655485.85
1216411	8655310.51
1250914	8655174.58
1102085	8655129.36
239194	8655097.85
668656	8654989.00
1773079	8654985.60
989138	8654947.56
40859	8654770.64
516639	8654418.07
239961	8654304.09
444060	8654116.24
1590639	8653969.45
1003400	8653560.68
815530	8653471.40
811464	8653404.92
1143424	8653312.08
1610106	8653168.88
1616127	8653092.70
1359593	8652619.05
1325675	8652603.71
1193150	8652346.16
1616895	8652324.12
216216	8652320.90
1710481	8652266.18
873093	8652181.70
633734	8652158.13
130884	8651970.00
52602	8651538.72
1109728	8651317.68
637754	8651277.00
1565768	8651130.12
42734	8650693.60
1209191	8650607.00
951958	8650343.05
508446	8650171.56
104298	8650160.71
756620	8649672.18
786530	8649626.11
1189119	8649579.02
1068956	8649525.94
1096717	8649366.20
1238073	8649279.88
1516707	8649214.20
1441229	8648957.52
130733	8648844.36
1379859	8648226.57
85373	8647796.22
832180	8647790.14
1635907	8647383.06
44811	8647137.58
324185	8647065.90
1777922	8646850.36
1484570	8646656.02
774790	8646574.23
1059916	8646300.00
208165	8646268.05
415274	8646213.25
1826859	8645892.87
217239	8645862.16
1547623	8645789.85
897234	8645584.61
851261	8645425.40
719959	8645287.44
1747377	8645071.68
242305	8645071.06
436931	8644923.74
1534911	8644527.20
94559	8644378.65
1879812	8644151.68
1701226	8644065.16
1341865	8643658.98
420547	8643284.73
367304	8642725.92
475208	8642623.35
230395	8642448.66
1475924	8642378.85
1096271	8642191.32
1769518	8642137.80
551196	8642125.80
1673772	8642059.92
1016058	8641871.80
1724991	8641735.30
695592	8641409.22
1928222	8641207.54
620277	8641126.36
907797	8640648.66
1773543	8640544.95
177217	8640003.12
266389	8639919.90
1554273	8639778.84
1168135	8639434.98
230937	8639327.34
482293	8639256.00
1618359	8639251.81
799632	8638979.78
744728	8638948.12
1868057	8638837.70
800049	8638666.38
584863	8638665.49
1563599	8638090.60
1233281	8637993.48
1204205	8637852.60
1421043	8637797.20
1485837	8637642.09
1886257	8637285.25
728426	8637175.69
1702754	8637148.67
365938	8637111.46
1779731	8636535.18
1114173	8636400.42
1110070	8636340.30
301332	8636220.83
1522528	8636219.72
1739756	8636216.82
1660252	8635969.60
909386	8635828.32
1533690	8635755.19
604288	8635604.78
1303224	8635363.16
742773	8635264.56
1323659	8634956.70
806065	8634875.36
1289675	8634405.98
1335702	8634169.56
728443	8633718.72
427795	8633672.50
847507	8633499.15
615029	8633458.92
1301583	8632914.10
1356688	8632741.86
1278527	8632260.83
1966245	8632228.44
1609165	8632124.42
1315832	8632113.30
52804	8632109.25
403959	8632012.68
930576	8631827.35
400344	8631276.91
1191719	8631102.42
1494448	8630987.54
738826	8630719.09
1360995	8630399.16
554227	8630371.42
934508	8630094.78
777344	8629937.28
1160453	8629650.72
1297839	8629598.25
410271	8629594.47
183462	8628952.68
1866533	8628935.00
1749804	8628672.68
1833861	8628567.12
705471	8628218.76
540273	8628128.38
166328	8628052.77
754587	8627829.80
1377645	8627716.08
1729120	8627551.68
1596141	8627548.80
1653008	8627224.68
1444961	8627157.81
473121	8627085.57
255518	8627016.30
417960	8626917.86
1777827	8626899.16
52177	8626732.40
447840	8626584.57
757324	8626484.16
1741160	8626432.04
1303841	8626113.00
1826537	8625969.60
926454	8625783.78
955805	8625638.71
932975	8625492.32
361228	8625212.64
989171	8625102.50
581948	8624968.59
313174	8624867.56
547828	8624770.23
1108827	8624594.04
1043810	8624317.93
1974623	8624303.60
1715355	8624297.50
1798762	8624152.35
936506	8624002.31
508551	8623929.60
1836405	8623844.60
1975736	8623834.66
321984	8623816.13
1062041	8623753.17
362455	8623452.64
1778056	8623434.60
1334762	8623270.32
1521822	8623189.44
142686	8623172.61
325258	8623097.42
508391	8622991.09
1991325	8622951.92
1488384	8622922.81
1635730	8622838.12
544404	8622682.53
632387	8622595.52
756361	8622560.64
1598391	8622531.69
298846	8622408.96
743870	8622345.60
837520	8622296.98
750520	8622112.40
1391788	8621927.05
1587000	8621825.77
1057177	8621740.00
1927018	8621265.85
1504863	8621070.22
1821353	8621048.93
1497389	8620939.35
59458	8620507.53
1928252	8620391.88
401214	8620292.31
10423	8620080.70
13686	8620020.72
144931	8619894.36
1832594	8619862.65
1494629	8619811.86
437350	8619265.07
1989925	8618952.72
1197491	8618755.98
649738	8618375.43
570374	8618157.90
818460	8617798.42
1878357	8617747.32
608619	8617734.72
1368220	8617318.08
1403541	8617215.06
570544	8617192.40
216493	8617180.52
742693	8617122.04
1123569	8617062.65
1762712	8616979.02
846171	8616931.60
318057	8616884.49
265660	8616688.22
1933915	8616584.18
721906	8616570.30
253970	8616382.72
522401	8616363.20
578996	8616361.89
1015944	8616067.20
501330	8615698.80
1471579	8615083.92
1036036	8614781.29
519780	8614532.28
410053	8614354.98
506657	8614136.96
1006538	8613975.90
372588	8613854.06
849553	8613667.98
69970	8613577.25
1432244	8613567.00
1984557	8613548.10
585999	8613473.84
1299335	8613311.46
695922	8613245.22
1060577	8613152.50
1051617	8612828.18
1334490	8612782.08
1821834	8612766.25
1150658	8612344.92
1608444	8612042.18
1729256	8611775.22
1348983	8611644.39
359508	8611567.38
1337343	8611440.02
623636	8610765.32
1364722	8610729.80
361297	8610712.59
848316	8610619.15
203972	8610340.17
815959	8610217.19
1363523	8610110.32
568934	8610072.96
578054	8609856.12
77842	8609657.21
23479	8609640.93
1608268	8609383.85
1319628	8609362.42
393433	8609283.10
1635266	8609221.10
1227858	8609186.81
1778824	8607936.90
1371784	8607865.20
1248091	8607556.60
26056	8607341.12
1803537	8607276.58
1007532	8607170.88
1256689	8606953.12
146578	8606803.33
1796222	8606614.32
1641538	8606601.36
109591	8606227.23
1001479	8605849.89
1046935	8605833.66
1835853	8605699.63
1701730	8605652.20
167031	8605555.24
978032	8605548.42
874124	8605220.36
893037	8605188.45
1584988	8604921.78
186955	8604886.85
568066	8604842.40
1273886	8604824.88
1893851	8603867.88
752473	8603757.58
639922	8603684.75
974357	8603445.84
1197758	8603258.56
1152370	8603186.55
1121135	8602965.36
1965041	8602577.64
484469	8602563.04
1062354	8602252.77
1841251	8602197.12
354320	8601942.47
1315226	8601797.00
470710	8601678.00
1523114	8601646.77
332659	8601423.60
751653	8601308.16
613386	8601244.38
1419945	8601192.80
1653580	8600904.20
319036	8600790.80
954529	8600689.88
1170574	8600654.04
1270451	8600492.12
1144949	8600267.04
1306295	8600116.46
663105	8600068.44
827535	8599856.72
1113486	8599545.35
1560435	8599411.76
1597368	8599370.65
422870	8599347.55
1753696	8599290.25
605320	8598848.72
170513	8598846.00
684736	8598799.17
1620801	8598604.30
805890	8598236.85
1909415	8598142.42
2870	8598130.80
1981956	8597736.22
734835	8597733.48
662132	8597511.55
1474681	8597484.00
1863791	8597220.60
180541	8597212.50
159842	8596762.02
759892	8596754.64
690523	8596375.20
1336916	8596183.44
5596	8596151.68
146919	8596034.72
1065799	8595942.93
1996737	8595832.39
375243	8595796.85
1148780	8595652.16
1234292	8595589.99
982469	8595429.45
492614	8594495.32
1291141	8594485.86
1437533	8594447.40
722487	8593355.94
1425253	8593299.21
1556576	8593274.28
832115	8593210.09
1589915	8593180.18
142711	8592847.05
766131	8592750.00
537029	8592669.36
1287594	8592550.23
820328	8592280.32
1261737	8592080.91
1015577	8592045.34
569903	8591833.99
483006	8591745.68
735483	8591434.38
1722954	8591408.50
1706526	8591344.80
799935	8591297.40
395009	8591153.68
516677	8591097.60
205223	8590921.78
1682243	8590855.52
168147	8590852.50
1000621	8590756.13
1371625	8590556.80
1962493	8590418.90
114489	8590293.58
1625675	8589838.24
1081204	8589756.90
1653427	8589614.59
1312766	8589551.94
677220	8589508.32
236051	8589338.95
847015	8589010.64
147814	8588901.30
1141441	8588523.68
1973757	8588062.62
1388877	8587890.69
240007	8587860.16
1080380	8587744.62
557143	8587715.85
1181834	8587568.34
318537	8586874.82
54977	8586706.20
999966	8586641.28
1964616	8586631.12
1248562	8586629.04
1756728	8586447.70
999844	8586121.32
827930	8586081.78
478742	8586064.85
1407371	8586055.53
254274	8585767.12
1845777	8585502.23
966827	8585489.55
611925	8585297.50
410676	8585270.12
857321	8584968.04
1817129	8584919.28
1013021	8584808.50
1649669	8584676.90
1133545	8584640.21
1823734	8584389.76
1185882	8584122.64
937146	8583917.64
1594609	8583771.71
540062	8583440.76
1738267	8583163.12
1020630	8582607.36
578788	8582280.00
1615558	8582101.64
1187603	8581656.02
1435660	8581466.74
390092	8581356.91
1953239	8581102.55
1779901	8580965.05
1266608	8580842.98
1943421	8580611.58
1760591	8580233.40
1953915	8580096.68
1900173	8579868.36
1600426	8579862.20
512705	8578963.65
1158140	8578765.86
1381499	8578686.50
1541049	8578550.12
1795119	8578475.71
1235815	8578024.26
597653	8578005.81
346545	8577943.92
260724	8577901.55
1594577	8577526.32
736215	8577525.64
1610173	8577352.52
975605	8577278.29
37177	8577267.85
619233	8576995.00
1761810	8576990.75
1304473	8576946.84
783536	8576733.76
691371	8576544.30
316065	8575920.22
212954	8575584.72
78443	8575582.80
1283790	8575332.89
1740094	8575101.36
531794	8575037.88
1730367	8574376.19
833982	8574349.26
61577	8574074.88
1846288	8574071.10
1641287	8573628.20
26261	8573558.40
898948	8573445.36
663479	8573443.92
978898	8573381.74
1749897	8572864.00
1774482	8572585.01
254861	8572480.42
127376	8571941.04
718393	8571925.89
1515510	8571855.12
1567944	8571799.50
843398	8571667.68
765818	8571576.92
45464	8571317.04
1353667	8570948.45
1790386	8570799.90
1101667	8570780.64
1216904	8570408.40
39284	8570365.12
709509	8570300.82
1356188	8570257.65
1933610	8570050.89
983476	8569688.40
481078	8569363.66
556951	8569280.70
1720197	8569208.58
517298	8568975.58
1373660	8568900.90
1279121	8568758.70
1996488	8568526.08
562629	8568290.85
1457640	8568239.31
1066639	8568165.43
81626	8567572.11
895845	8567431.80
443130	8567135.22
1549620	8567003.92
1008212	8566888.20
1053466	8566795.62
714228	8566528.88
1331917	8566513.28
39331	8566366.60
1469973	8566340.02
236936	8566333.54
2287	8565969.12
108533	8565707.46
1559667	8565409.06
1525216	8565381.84
1972634	8565370.72
316341	8565324.60
1852542	8564878.45
1678363	8564790.08
606081	8564749.75
882768	8564490.00
1188036	8564346.00
518300	8564117.04
488183	8563898.64
493187	8563803.49
160300	8562849.60
281419	8562604.50
707166	8562328.56
351928	8562164.45
296086	8562160.62
357833	8562077.64
839604	8562045.28
37709	8561938.98
703049	8561720.69
334982	8561648.85
969387	8561554.65
855209	8561436.12
1269775	8560805.92
1121584	8560441.56
1557343	8560404.82
973228	8559555.16
1912317	8559503.04
352305	8559341.45
1963715	8559246.98
82944	8559193.59
507793	8559041.48
935407	8558834.93
1732612	8558418.90
536010	8558306.82
1506421	8558158.70
1871292	8558143.03
1581979	8557943.00
35351	8557245.90
68917	8557187.02
1148247	8556931.24
1646663	8556859.63
1367504	8556810.68
962203	8556806.02
1854212	8556804.37
